go_term,description,mouse_symbol,human_symbol,avg_pvalue,avg_pvalue_adj,avg_qvalue
GO:0043489,RNA stabilization,Paip1,TENT5A,0.273912491029471,0.387192779939078,0.244322896772799
GO:0043489,RNA stabilization,Paip1,FUS,0.273912491029471,0.387192779939078,0.244322896772799
GO:0043489,RNA stabilization,Tardbp,PAIP1,0.273912491029471,0.387192779939078,0.244322896772799
GO:0043489,RNA stabilization,Tardbp,TRAF2,0.273912491029471,0.387192779939078,0.244322896772799
GO:0043489,RNA stabilization,Tardbp,TARDBP,0.273912491029471,0.387192779939078,0.244322896772799
GO:0043489,RNA stabilization,Tardbp,TENT5A,0.273912491029471,0.387192779939078,0.244322896772799
GO:0043489,RNA stabilization,Tardbp,FUS,0.273912491029471,0.387192779939078,0.244322896772799
GO:0043489,RNA stabilization,Fus,PAIP1,0.273912491029471,0.387192779939078,0.244322896772799
GO:0043489,RNA stabilization,Fus,TRAF2,0.273912491029471,0.387192779939078,0.244322896772799
GO:0043489,RNA stabilization,Fus,TARDBP,0.273912491029471,0.387192779939078,0.244322896772799
GO:0043489,RNA stabilization,Fus,TENT5A,0.273912491029471,0.387192779939078,0.244322896772799
GO:0043489,RNA stabilization,Fus,FUS,0.273912491029471,0.387192779939078,0.244322896772799
GO:0043489,RNA stabilization,Vegfa,PAIP1,0.273912491029471,0.387192779939078,0.244322896772799
GO:0043489,RNA stabilization,Vegfa,TRAF2,0.273912491029471,0.387192779939078,0.244322896772799
GO:0043489,RNA stabilization,Vegfa,TARDBP,0.273912491029471,0.387192779939078,0.244322896772799
GO:0043489,RNA stabilization,Vegfa,TENT5A,0.273912491029471,0.387192779939078,0.244322896772799
GO:0043489,RNA stabilization,Vegfa,FUS,0.273912491029471,0.387192779939078,0.244322896772799
GO:0043508,negative regulation of JUN kinase activity,Gstp2,GSTP1,0.387286752531267,0.459628483122423,0.288340766653057
GO:0043508,negative regulation of JUN kinase activity,Gstp1,GSTP1,0.387286752531267,0.459628483122423,0.288340766653057
GO:0043517,positive regulation of DNA damage response signal transduction by p53 class mediator,Pmaip1,SPRED2,0.0492418035726966,0.115344760903225,0.0724951283119237
GO:0043517,positive regulation of DNA damage response signal transduction by p53 class mediator,Pmaip1,PMAIP1,0.0492418035726966,0.115344760903225,0.0724951283119237
GO:0043517,positive regulation of DNA damage response signal transduction by p53 class mediator,Pmaip1,PLA2R1,0.0492418035726966,0.115344760903225,0.0724951283119237
GO:0043517,positive regulation of DNA damage response signal transduction by p53 class mediator,Spred2,SPRED2,0.0492418035726966,0.115344760903225,0.0724951283119237
GO:0043517,positive regulation of DNA damage response signal transduction by p53 class mediator,Spred2,PMAIP1,0.0492418035726966,0.115344760903225,0.0724951283119237
GO:0043517,positive regulation of DNA damage response signal transduction by p53 class mediator,Spred2,PLA2R1,0.0492418035726966,0.115344760903225,0.0724951283119237
GO:0043517,positive regulation of DNA damage response signal transduction by p53 class mediator,Pla2r1,SPRED2,0.0492418035726966,0.115344760903225,0.0724951283119237
GO:0043517,positive regulation of DNA damage response signal transduction by p53 class mediator,Pla2r1,PMAIP1,0.0492418035726966,0.115344760903225,0.0724951283119237
GO:0043517,positive regulation of DNA damage response signal transduction by p53 class mediator,Pla2r1,PLA2R1,0.0492418035726966,0.115344760903225,0.0724951283119237
GO:0043518,negative regulation of DNA damage response signal transduction by p53 class mediator,Cd44,CD44,0.559043501428102,0.633242351221003,0.365989193036944
GO:0043551,regulation of phosphatidylinositol 3-kinase activity,Ptk2b,WDR81,0.256017865514382,0.351653952342329,0.22874251804417
GO:0043551,regulation of phosphatidylinositol 3-kinase activity,Ptk2b,CCKBR,0.256017865514382,0.351653952342329,0.22874251804417
GO:0043551,regulation of phosphatidylinositol 3-kinase activity,Ptk2b,PTK2B,0.256017865514382,0.351653952342329,0.22874251804417
GO:0043551,regulation of phosphatidylinositol 3-kinase activity,Ptk2b,SRC,0.256017865514382,0.351653952342329,0.22874251804417
GO:0043551,regulation of phosphatidylinositol 3-kinase activity,Rac1,WDR81,0.256017865514382,0.351653952342329,0.22874251804417
GO:0043551,regulation of phosphatidylinositol 3-kinase activity,Rac1,CCKBR,0.256017865514382,0.351653952342329,0.22874251804417
GO:0043551,regulation of phosphatidylinositol 3-kinase activity,Rac1,PTK2B,0.256017865514382,0.351653952342329,0.22874251804417
GO:0043551,regulation of phosphatidylinositol 3-kinase activity,Rac1,SRC,0.256017865514382,0.351653952342329,0.22874251804417
GO:0043551,regulation of phosphatidylinositol 3-kinase activity,App,WDR81,0.256017865514382,0.351653952342329,0.22874251804417
GO:0043551,regulation of phosphatidylinositol 3-kinase activity,App,CCKBR,0.256017865514382,0.351653952342329,0.22874251804417
GO:0043551,regulation of phosphatidylinositol 3-kinase activity,App,PTK2B,0.256017865514382,0.351653952342329,0.22874251804417
GO:0043551,regulation of phosphatidylinositol 3-kinase activity,App,SRC,0.256017865514382,0.351653952342329,0.22874251804417
GO:0043551,regulation of phosphatidylinositol 3-kinase activity,Src,WDR81,0.256017865514382,0.351653952342329,0.22874251804417
GO:0043551,regulation of phosphatidylinositol 3-kinase activity,Src,CCKBR,0.256017865514382,0.351653952342329,0.22874251804417
GO:0043551,regulation of phosphatidylinositol 3-kinase activity,Src,PTK2B,0.256017865514382,0.351653952342329,0.22874251804417
GO:0043551,regulation of phosphatidylinositol 3-kinase activity,Src,SRC,0.256017865514382,0.351653952342329,0.22874251804417
GO:0043551,regulation of phosphatidylinositol 3-kinase activity,Wdr81,WDR81,0.256017865514382,0.351653952342329,0.22874251804417
GO:0043551,regulation of phosphatidylinositol 3-kinase activity,Wdr81,CCKBR,0.256017865514382,0.351653952342329,0.22874251804417
GO:0043551,regulation of phosphatidylinositol 3-kinase activity,Wdr81,PTK2B,0.256017865514382,0.351653952342329,0.22874251804417
GO:0043551,regulation of phosphatidylinositol 3-kinase activity,Wdr81,SRC,0.256017865514382,0.351653952342329,0.22874251804417
GO:0043552,positive regulation of phosphatidylinositol 3-kinase activity,Src,PTK2B,0.328681224052884,0.400159302281905,0.259186082321901
GO:0043552,positive regulation of phosphatidylinositol 3-kinase activity,Src,SRC,0.328681224052884,0.400159302281905,0.259186082321901
GO:0043552,positive regulation of phosphatidylinositol 3-kinase activity,App,PTK2B,0.328681224052884,0.400159302281905,0.259186082321901
GO:0043552,positive regulation of phosphatidylinositol 3-kinase activity,App,SRC,0.328681224052884,0.400159302281905,0.259186082321901
GO:0043552,positive regulation of phosphatidylinositol 3-kinase activity,Ptk2b,PTK2B,0.328681224052884,0.400159302281905,0.259186082321901
GO:0043552,positive regulation of phosphatidylinositol 3-kinase activity,Ptk2b,SRC,0.328681224052884,0.400159302281905,0.259186082321901
GO:0043552,positive regulation of phosphatidylinositol 3-kinase activity,Rac1,PTK2B,0.328681224052884,0.400159302281905,0.259186082321901
GO:0043552,positive regulation of phosphatidylinositol 3-kinase activity,Rac1,SRC,0.328681224052884,0.400159302281905,0.259186082321901
GO:0043555,regulation of translation in response to stress,Eif2ak3,EIF2AK3,0.190860764750674,0.297961659376248,0.166537146109622
GO:0043555,regulation of translation in response to stress,Eif2ak3,NCK2,0.190860764750674,0.297961659376248,0.166537146109622
GO:0043555,regulation of translation in response to stress,Eif2ak3,EIF2AK2,0.190860764750674,0.297961659376248,0.166537146109622
GO:0043555,regulation of translation in response to stress,Nck2,EIF2AK3,0.190860764750674,0.297961659376248,0.166537146109622
GO:0043555,regulation of translation in response to stress,Nck2,NCK2,0.190860764750674,0.297961659376248,0.166537146109622
GO:0043555,regulation of translation in response to stress,Nck2,EIF2AK2,0.190860764750674,0.297961659376248,0.166537146109622
GO:0043558,regulation of translational initiation in response to stress,Eif2ak3,NCK2,0.097428613199968,0.172746855778222,0.0944162050208317
GO:0043558,regulation of translational initiation in response to stress,Eif2ak3,EIF2AK2,0.097428613199968,0.172746855778222,0.0944162050208317
GO:0043558,regulation of translational initiation in response to stress,Eif2ak3,EIF2AK3,0.097428613199968,0.172746855778222,0.0944162050208317
GO:0043558,regulation of translational initiation in response to stress,Nck2,NCK2,0.097428613199968,0.172746855778222,0.0944162050208317
GO:0043558,regulation of translational initiation in response to stress,Nck2,EIF2AK2,0.097428613199968,0.172746855778222,0.0944162050208317
GO:0043558,regulation of translational initiation in response to stress,Nck2,EIF2AK3,0.097428613199968,0.172746855778222,0.0944162050208317
GO:0043567,regulation of insulin-like growth factor receptor signaling pathway,Atxn1,IGF1,0.554553513017944,0.613912057007222,0.370247882397187
GO:0043567,regulation of insulin-like growth factor receptor signaling pathway,Igf1,IGF1,0.554553513017944,0.613912057007222,0.370247882397187
GO:0043568,positive regulation of insulin-like growth factor receptor signaling pathway,Igf1,IGF1,0.482534011882117,0.578029820968279,0.337406107238423
GO:0043574,peroxisomal transport,Abcd2,ABCD2,0.332263680870195,0.453620250867763,0.268830242072117
GO:0043574,peroxisomal transport,Abcd2,PEX6,0.332263680870195,0.453620250867763,0.268830242072117
GO:0043574,peroxisomal transport,Pex6,ABCD2,0.332263680870195,0.453620250867763,0.268830242072117
GO:0043574,peroxisomal transport,Pex6,PEX6,0.332263680870195,0.453620250867763,0.268830242072117
GO:0043576,regulation of respiratory gaseous exchange,Fto,FTO,0.741904833775042,0.775195964302964,0.442953293194389
GO:0043584,nose development,Hesx1,HESX1,0.546366752469257,0.626026673140749,0.361157012704331
GO:0043586,tongue development,Wdpcp,WDPCP,0.508587478626018,0.578731947903462,0.348651713101579
GO:0043586,tongue development,Bdnf,WDPCP,0.508587478626018,0.578731947903462,0.348651713101579
GO:0043587,tongue morphogenesis,Wdpcp,WDPCP,0.449615312592787,0.561315067087017,0.324285225392099
GO:0043589,skin morphogenesis,Psen2,PSEN1,0.327379441638939,0.419774439719782,0.263418620522622
GO:0043589,skin morphogenesis,Psen1,PSEN1,0.327379441638939,0.419774439719782,0.263418620522622
GO:0043631,RNA polyadenylation,Sympk,SYMPK,0.215343349476455,0.326250775817512,0.193417099334968
GO:0043631,RNA polyadenylation,Sympk,APP,0.215343349476455,0.326250775817512,0.193417099334968
GO:0043631,RNA polyadenylation,Sympk,CPSF6,0.215343349476455,0.326250775817512,0.193417099334968
GO:0043631,RNA polyadenylation,Sympk,AHCYL1,0.215343349476455,0.326250775817512,0.193417099334968
GO:0043631,RNA polyadenylation,Cpsf6,SYMPK,0.215343349476455,0.326250775817512,0.193417099334968
GO:0043631,RNA polyadenylation,Cpsf6,APP,0.215343349476455,0.326250775817512,0.193417099334968
GO:0043631,RNA polyadenylation,Cpsf6,CPSF6,0.215343349476455,0.326250775817512,0.193417099334968
GO:0043631,RNA polyadenylation,Cpsf6,AHCYL1,0.215343349476455,0.326250775817512,0.193417099334968
GO:0043631,RNA polyadenylation,Ahcyl1,SYMPK,0.215343349476455,0.326250775817512,0.193417099334968
GO:0043631,RNA polyadenylation,Ahcyl1,APP,0.215343349476455,0.326250775817512,0.193417099334968
GO:0043631,RNA polyadenylation,Ahcyl1,CPSF6,0.215343349476455,0.326250775817512,0.193417099334968
GO:0043631,RNA polyadenylation,Ahcyl1,AHCYL1,0.215343349476455,0.326250775817512,0.193417099334968
GO:0043631,RNA polyadenylation,App,SYMPK,0.215343349476455,0.326250775817512,0.193417099334968
GO:0043631,RNA polyadenylation,App,APP,0.215343349476455,0.326250775817512,0.193417099334968
GO:0043631,RNA polyadenylation,App,CPSF6,0.215343349476455,0.326250775817512,0.193417099334968
GO:0043631,RNA polyadenylation,App,AHCYL1,0.215343349476455,0.326250775817512,0.193417099334968
GO:0043650,dicarboxylic acid biosynthetic process,Mthfd1,MTHFD1L,0.158755750768141,0.262163881505422,0.159740279865544
GO:0043650,dicarboxylic acid biosynthetic process,Mthfd1,MTHFD1,0.158755750768141,0.262163881505422,0.159740279865544
GO:0043650,dicarboxylic acid biosynthetic process,Mthfd1l,MTHFD1L,0.158755750768141,0.262163881505422,0.159740279865544
GO:0043650,dicarboxylic acid biosynthetic process,Mthfd1l,MTHFD1,0.158755750768141,0.262163881505422,0.159740279865544
GO:0043652,engulfment of apoptotic cell,Megf10,RHOH,0.00337671779673724,0.0169598217134108,0.0109403389788369
GO:0043652,engulfment of apoptotic cell,Megf10,TREM2,0.00337671779673724,0.0169598217134108,0.0109403389788369
GO:0043652,engulfment of apoptotic cell,Megf10,ABCA7,0.00337671779673724,0.0169598217134108,0.0109403389788369
GO:0043652,engulfment of apoptotic cell,Megf10,MEGF10,0.00337671779673724,0.0169598217134108,0.0109403389788369
GO:0043652,engulfment of apoptotic cell,Megf10,RAC1,0.00337671779673724,0.0169598217134108,0.0109403389788369
GO:0043652,engulfment of apoptotic cell,Abca7,RHOH,0.00337671779673724,0.0169598217134108,0.0109403389788369
GO:0043652,engulfment of apoptotic cell,Abca7,TREM2,0.00337671779673724,0.0169598217134108,0.0109403389788369
GO:0043652,engulfment of apoptotic cell,Abca7,ABCA7,0.00337671779673724,0.0169598217134108,0.0109403389788369
GO:0043652,engulfment of apoptotic cell,Abca7,MEGF10,0.00337671779673724,0.0169598217134108,0.0109403389788369
GO:0043652,engulfment of apoptotic cell,Abca7,RAC1,0.00337671779673724,0.0169598217134108,0.0109403389788369
GO:0043652,engulfment of apoptotic cell,Rhoh,RHOH,0.00337671779673724,0.0169598217134108,0.0109403389788369
GO:0043652,engulfment of apoptotic cell,Rhoh,TREM2,0.00337671779673724,0.0169598217134108,0.0109403389788369
GO:0043652,engulfment of apoptotic cell,Rhoh,ABCA7,0.00337671779673724,0.0169598217134108,0.0109403389788369
GO:0043652,engulfment of apoptotic cell,Rhoh,MEGF10,0.00337671779673724,0.0169598217134108,0.0109403389788369
GO:0043652,engulfment of apoptotic cell,Rhoh,RAC1,0.00337671779673724,0.0169598217134108,0.0109403389788369
GO:0043652,engulfment of apoptotic cell,Trem2,RHOH,0.00337671779673724,0.0169598217134108,0.0109403389788369
GO:0043652,engulfment of apoptotic cell,Trem2,TREM2,0.00337671779673724,0.0169598217134108,0.0109403389788369
GO:0043652,engulfment of apoptotic cell,Trem2,ABCA7,0.00337671779673724,0.0169598217134108,0.0109403389788369
GO:0043652,engulfment of apoptotic cell,Trem2,MEGF10,0.00337671779673724,0.0169598217134108,0.0109403389788369
GO:0043652,engulfment of apoptotic cell,Trem2,RAC1,0.00337671779673724,0.0169598217134108,0.0109403389788369
GO:0043652,engulfment of apoptotic cell,Rac1,RHOH,0.00337671779673724,0.0169598217134108,0.0109403389788369
GO:0043652,engulfment of apoptotic cell,Rac1,TREM2,0.00337671779673724,0.0169598217134108,0.0109403389788369
GO:0043652,engulfment of apoptotic cell,Rac1,ABCA7,0.00337671779673724,0.0169598217134108,0.0109403389788369
GO:0043652,engulfment of apoptotic cell,Rac1,MEGF10,0.00337671779673724,0.0169598217134108,0.0109403389788369
GO:0043652,engulfment of apoptotic cell,Rac1,RAC1,0.00337671779673724,0.0169598217134108,0.0109403389788369
GO:0043653,mitochondrial fragmentation involved in apoptotic process,Erbb4,ERBB4,0.449615312592787,0.561315067087017,0.324285225392099
GO:0043666,regulation of phosphoprotein phosphatase activity,Ptpa,TNF,0.215746848489341,0.324802715228056,0.199484736640037
GO:0043666,regulation of phosphoprotein phosphatase activity,Ptpa,CD33,0.215746848489341,0.324802715228056,0.199484736640037
GO:0043666,regulation of phosphoprotein phosphatase activity,Ptpa,GSK3B,0.215746848489341,0.324802715228056,0.199484736640037
GO:0043666,regulation of phosphoprotein phosphatase activity,Ptpa,PTPA,0.215746848489341,0.324802715228056,0.199484736640037
GO:0043666,regulation of phosphoprotein phosphatase activity,Ptpa,VRK3,0.215746848489341,0.324802715228056,0.199484736640037
GO:0043666,regulation of phosphoprotein phosphatase activity,Cmya5,TNF,0.215746848489341,0.324802715228056,0.199484736640037
GO:0043666,regulation of phosphoprotein phosphatase activity,Cmya5,CD33,0.215746848489341,0.324802715228056,0.199484736640037
GO:0043666,regulation of phosphoprotein phosphatase activity,Cmya5,GSK3B,0.215746848489341,0.324802715228056,0.199484736640037
GO:0043666,regulation of phosphoprotein phosphatase activity,Cmya5,PTPA,0.215746848489341,0.324802715228056,0.199484736640037
GO:0043666,regulation of phosphoprotein phosphatase activity,Cmya5,VRK3,0.215746848489341,0.324802715228056,0.199484736640037
GO:0043666,regulation of phosphoprotein phosphatase activity,Cd33,TNF,0.215746848489341,0.324802715228056,0.199484736640037
GO:0043666,regulation of phosphoprotein phosphatase activity,Cd33,CD33,0.215746848489341,0.324802715228056,0.199484736640037
GO:0043666,regulation of phosphoprotein phosphatase activity,Cd33,GSK3B,0.215746848489341,0.324802715228056,0.199484736640037
GO:0043666,regulation of phosphoprotein phosphatase activity,Cd33,PTPA,0.215746848489341,0.324802715228056,0.199484736640037
GO:0043666,regulation of phosphoprotein phosphatase activity,Cd33,VRK3,0.215746848489341,0.324802715228056,0.199484736640037
GO:0043666,regulation of phosphoprotein phosphatase activity,Vrk3,TNF,0.215746848489341,0.324802715228056,0.199484736640037
GO:0043666,regulation of phosphoprotein phosphatase activity,Vrk3,CD33,0.215746848489341,0.324802715228056,0.199484736640037
GO:0043666,regulation of phosphoprotein phosphatase activity,Vrk3,GSK3B,0.215746848489341,0.324802715228056,0.199484736640037
GO:0043666,regulation of phosphoprotein phosphatase activity,Vrk3,PTPA,0.215746848489341,0.324802715228056,0.199484736640037
GO:0043666,regulation of phosphoprotein phosphatase activity,Vrk3,VRK3,0.215746848489341,0.324802715228056,0.199484736640037
GO:0043666,regulation of phosphoprotein phosphatase activity,Tnf,TNF,0.215746848489341,0.324802715228056,0.199484736640037
GO:0043666,regulation of phosphoprotein phosphatase activity,Tnf,CD33,0.215746848489341,0.324802715228056,0.199484736640037
GO:0043666,regulation of phosphoprotein phosphatase activity,Tnf,GSK3B,0.215746848489341,0.324802715228056,0.199484736640037
GO:0043666,regulation of phosphoprotein phosphatase activity,Tnf,PTPA,0.215746848489341,0.324802715228056,0.199484736640037
GO:0043666,regulation of phosphoprotein phosphatase activity,Tnf,VRK3,0.215746848489341,0.324802715228056,0.199484736640037
GO:0043687,post-translational protein modification,Abca2,MAP3K12,0.407345368798164,0.529382491658281,0.309733529848705
GO:0043687,post-translational protein modification,Abca2,ABCA2,0.407345368798164,0.529382491658281,0.309733529848705
GO:0043687,post-translational protein modification,Abca2,SIRT2,0.407345368798164,0.529382491658281,0.309733529848705
GO:0043687,post-translational protein modification,Abca2,AGBL1,0.407345368798164,0.529382491658281,0.309733529848705
GO:0043687,post-translational protein modification,Agbl1,MAP3K12,0.407345368798164,0.529382491658281,0.309733529848705
GO:0043687,post-translational protein modification,Agbl1,ABCA2,0.407345368798164,0.529382491658281,0.309733529848705
GO:0043687,post-translational protein modification,Agbl1,SIRT2,0.407345368798164,0.529382491658281,0.309733529848705
GO:0043687,post-translational protein modification,Agbl1,AGBL1,0.407345368798164,0.529382491658281,0.309733529848705
GO:0043903,regulation of biological process involved in symbiotic interaction,Bsg,NECTIN2,0.775896679006609,0.7971152189235,0.468418611542568
GO:0043903,regulation of biological process involved in symbiotic interaction,Trim56,NECTIN2,0.775896679006609,0.7971152189235,0.468418611542568
GO:0043903,regulation of biological process involved in symbiotic interaction,Nectin2,NECTIN2,0.775896679006609,0.7971152189235,0.468418611542568
GO:0043922,negative regulation by host of viral transcription,Tardbp,REST,0.165873642785238,0.270902992438944,0.163722698443349
GO:0043922,negative regulation by host of viral transcription,Tardbp,TARDBP,0.165873642785238,0.270902992438944,0.163722698443349
GO:0043922,negative regulation by host of viral transcription,Rest,REST,0.165873642785238,0.270902992438944,0.163722698443349
GO:0043922,negative regulation by host of viral transcription,Rest,TARDBP,0.165873642785238,0.270902992438944,0.163722698443349
GO:0043931,ossification involved in bone maturation,Igf1,IGF1,0.42503461619798,0.547100282895535,0.319624356995636
GO:0043931,ossification involved in bone maturation,Igf1,RHOA,0.42503461619798,0.547100282895535,0.319624356995636
GO:0043931,ossification involved in bone maturation,Rhoa,IGF1,0.42503461619798,0.547100282895535,0.319624356995636
GO:0043931,ossification involved in bone maturation,Rhoa,RHOA,0.42503461619798,0.547100282895535,0.319624356995636
GO:0043949,regulation of cAMP-mediated signaling,Ece1,RAPGEF2,0.603519583801568,0.661000215552249,0.395446255422188
GO:0043949,regulation of cAMP-mediated signaling,Crhr1,RAPGEF2,0.603519583801568,0.661000215552249,0.395446255422188
GO:0043949,regulation of cAMP-mediated signaling,Rapgef2,RAPGEF2,0.603519583801568,0.661000215552249,0.395446255422188
GO:0043950,positive regulation of cAMP-mediated signaling,Rapgef2,RAPGEF2,0.372725212322896,0.456820472524974,0.284049636228849
GO:0043950,positive regulation of cAMP-mediated signaling,Ece1,RAPGEF2,0.372725212322896,0.456820472524974,0.284049636228849
GO:0043950,positive regulation of cAMP-mediated signaling,Crhr1,RAPGEF2,0.372725212322896,0.456820472524974,0.284049636228849
GO:0043966,histone H3 acetylation,Sf3b3,BRD1,0.514588880449193,0.607059685496555,0.349870369853882
GO:0043966,histone H3 acetylation,Sf3b3,SPI1,0.514588880449193,0.607059685496555,0.349870369853882
GO:0043966,histone H3 acetylation,Sf3b3,BRCA2,0.514588880449193,0.607059685496555,0.349870369853882
GO:0043966,histone H3 acetylation,Sf3b3,SF3B3,0.514588880449193,0.607059685496555,0.349870369853882
GO:0043966,histone H3 acetylation,Sf3b3,KAT8,0.514588880449193,0.607059685496555,0.349870369853882
GO:0043966,histone H3 acetylation,Brd1,BRD1,0.514588880449193,0.607059685496555,0.349870369853882
GO:0043966,histone H3 acetylation,Brd1,SPI1,0.514588880449193,0.607059685496555,0.349870369853882
GO:0043966,histone H3 acetylation,Brd1,BRCA2,0.514588880449193,0.607059685496555,0.349870369853882
GO:0043966,histone H3 acetylation,Brd1,SF3B3,0.514588880449193,0.607059685496555,0.349870369853882
GO:0043966,histone H3 acetylation,Brd1,KAT8,0.514588880449193,0.607059685496555,0.349870369853882
GO:0043966,histone H3 acetylation,Spi1,BRD1,0.514588880449193,0.607059685496555,0.349870369853882
GO:0043966,histone H3 acetylation,Spi1,SPI1,0.514588880449193,0.607059685496555,0.349870369853882
GO:0043966,histone H3 acetylation,Spi1,BRCA2,0.514588880449193,0.607059685496555,0.349870369853882
GO:0043966,histone H3 acetylation,Spi1,SF3B3,0.514588880449193,0.607059685496555,0.349870369853882
GO:0043966,histone H3 acetylation,Spi1,KAT8,0.514588880449193,0.607059685496555,0.349870369853882
GO:0043966,histone H3 acetylation,Brca2,BRD1,0.514588880449193,0.607059685496555,0.349870369853882
GO:0043966,histone H3 acetylation,Brca2,SPI1,0.514588880449193,0.607059685496555,0.349870369853882
GO:0043966,histone H3 acetylation,Brca2,BRCA2,0.514588880449193,0.607059685496555,0.349870369853882
GO:0043966,histone H3 acetylation,Brca2,SF3B3,0.514588880449193,0.607059685496555,0.349870369853882
GO:0043966,histone H3 acetylation,Brca2,KAT8,0.514588880449193,0.607059685496555,0.349870369853882
GO:0043968,histone H2A acetylation,Epc2,EPC2,0.712446665493145,0.750472665054864,0.430573136438821
GO:0043981,histone H4-K5 acetylation,Kansl1,KAT8,0.212682449553182,0.321894888767556,0.192393414581543
GO:0043981,histone H4-K5 acetylation,Kansl1,KANSL1,0.212682449553182,0.321894888767556,0.192393414581543
GO:0043981,histone H4-K5 acetylation,Kat8,KAT8,0.212682449553182,0.321894888767556,0.192393414581543
GO:0043981,histone H4-K5 acetylation,Kat8,KANSL1,0.212682449553182,0.321894888767556,0.192393414581543
GO:0043982,histone H4-K8 acetylation,Kat8,KANSL1,0.212682449553182,0.321894888767556,0.192393414581543
GO:0043982,histone H4-K8 acetylation,Kat8,KAT8,0.212682449553182,0.321894888767556,0.192393414581543
GO:0043982,histone H4-K8 acetylation,Kansl1,KANSL1,0.212682449553182,0.321894888767556,0.192393414581543
GO:0043982,histone H4-K8 acetylation,Kansl1,KAT8,0.212682449553182,0.321894888767556,0.192393414581543
GO:0043984,histone H4-K16 acetylation,Kansl1,KANSL1,0.104035474364942,0.197649191784827,0.120824688908836
GO:0043984,histone H4-K16 acetylation,Kansl1,AUTS2,0.104035474364942,0.197649191784827,0.120824688908836
GO:0043984,histone H4-K16 acetylation,Kansl1,KAT8,0.104035474364942,0.197649191784827,0.120824688908836
GO:0043984,histone H4-K16 acetylation,Auts2,KANSL1,0.104035474364942,0.197649191784827,0.120824688908836
GO:0043984,histone H4-K16 acetylation,Auts2,AUTS2,0.104035474364942,0.197649191784827,0.120824688908836
GO:0043984,histone H4-K16 acetylation,Auts2,KAT8,0.104035474364942,0.197649191784827,0.120824688908836
GO:0043984,histone H4-K16 acetylation,Kat8,KANSL1,0.104035474364942,0.197649191784827,0.120824688908836
GO:0043984,histone H4-K16 acetylation,Kat8,AUTS2,0.104035474364942,0.197649191784827,0.120824688908836
GO:0043984,histone H4-K16 acetylation,Kat8,KAT8,0.104035474364942,0.197649191784827,0.120824688908836
GO:0044030,regulation of DNA methylation,Dnmt3a,SPI1,0.0604944139755799,0.133061996325835,0.0861040449911972
GO:0044030,regulation of DNA methylation,Dnmt3a,PARP1,0.0604944139755799,0.133061996325835,0.0861040449911972
GO:0044030,regulation of DNA methylation,Dnmt3a,KDM1B,0.0604944139755799,0.133061996325835,0.0861040449911972
GO:0044030,regulation of DNA methylation,Dnmt3a,NIBAN2,0.0604944139755799,0.133061996325835,0.0861040449911972
GO:0044030,regulation of DNA methylation,Spi1,SPI1,0.0604944139755799,0.133061996325835,0.0861040449911972
GO:0044030,regulation of DNA methylation,Spi1,PARP1,0.0604944139755799,0.133061996325835,0.0861040449911972
GO:0044030,regulation of DNA methylation,Spi1,KDM1B,0.0604944139755799,0.133061996325835,0.0861040449911972
GO:0044030,regulation of DNA methylation,Spi1,NIBAN2,0.0604944139755799,0.133061996325835,0.0861040449911972
GO:0044030,regulation of DNA methylation,Kdm1b,SPI1,0.0604944139755799,0.133061996325835,0.0861040449911972
GO:0044030,regulation of DNA methylation,Kdm1b,PARP1,0.0604944139755799,0.133061996325835,0.0861040449911972
GO:0044030,regulation of DNA methylation,Kdm1b,KDM1B,0.0604944139755799,0.133061996325835,0.0861040449911972
GO:0044030,regulation of DNA methylation,Kdm1b,NIBAN2,0.0604944139755799,0.133061996325835,0.0861040449911972
GO:0044030,regulation of DNA methylation,Gsk3b,SPI1,0.0604944139755799,0.133061996325835,0.0861040449911972
GO:0044030,regulation of DNA methylation,Gsk3b,PARP1,0.0604944139755799,0.133061996325835,0.0861040449911972
GO:0044030,regulation of DNA methylation,Gsk3b,KDM1B,0.0604944139755799,0.133061996325835,0.0861040449911972
GO:0044030,regulation of DNA methylation,Gsk3b,NIBAN2,0.0604944139755799,0.133061996325835,0.0861040449911972
GO:0044030,regulation of DNA methylation,Parp1,SPI1,0.0604944139755799,0.133061996325835,0.0861040449911972
GO:0044030,regulation of DNA methylation,Parp1,PARP1,0.0604944139755799,0.133061996325835,0.0861040449911972
GO:0044030,regulation of DNA methylation,Parp1,KDM1B,0.0604944139755799,0.133061996325835,0.0861040449911972
GO:0044030,regulation of DNA methylation,Parp1,NIBAN2,0.0604944139755799,0.133061996325835,0.0861040449911972
GO:0044060,regulation of endocrine process,Vdr,AGT,0.13604611839435,0.230810862226858,0.146877712045005
GO:0044060,regulation of endocrine process,Vdr,TSPO,0.13604611839435,0.230810862226858,0.146877712045005
GO:0044060,regulation of endocrine process,Vdr,CRHR1,0.13604611839435,0.230810862226858,0.146877712045005
GO:0044060,regulation of endocrine process,Vdr,GHRL,0.13604611839435,0.230810862226858,0.146877712045005
GO:0044060,regulation of endocrine process,Ghrl,AGT,0.13604611839435,0.230810862226858,0.146877712045005
GO:0044060,regulation of endocrine process,Ghrl,TSPO,0.13604611839435,0.230810862226858,0.146877712045005
GO:0044060,regulation of endocrine process,Ghrl,CRHR1,0.13604611839435,0.230810862226858,0.146877712045005
